Date,Month,Platform,Customer_Segment,Campaign_Type,Region,Ad_Spend,Campaign_Score,Competitor_Index,Economic_Index,Discount_Pct,Channels_Used,CSAT_Score,Website_Traffic,Seasonal_Factor,Sales
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,South,2370.41,88.81,0.72,1.008,10.49,5,3.77,9401,0.75,2969.65
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,East,94175.69,89.87,0.254,1.039,28.97,3,3.45,4568,0.75,49018.81
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,East,12567.92,45.42,0.55,0.998,2.89,1,3.78,1856,0.75,5432.52
2022-01-01,1,Radio,Seniors (51+),Lead Generation,Central,6318.27,78.08,0.16,0.84,21.97,5,3.45,1744,0.75,4913.67
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,West,20268.06,91.6,0.378,1.003,3.43,3,3.84,7537,0.75,14164.66
2022-01-01,1,TV,Young Adults (26-35),Retargeting,West,42921.18,66.8,0.281,1.006,8.21,2,3.64,2253,0.75,33347.84
2022-01-01,1,Email,Corporate,Seasonal Promo,West,13055.3,74.9,0.675,1.024,17.13,3,4.46,13663,0.75,13593.19
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,South,,76.9,0.492,0.941,17.78,3,3.99,2688,0.75,24003.33
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,Central,39458.31,67.65,0.701,0.88,23.26,2,4.17,20395,0.75,22489.8
2022-01-01,1,Radio,Youth (18-25),Product Launch,Central,4553.35,78.12,0.512,1.062,18.46,3,3.87,3263,0.75,3112.49
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,West,6810.43,80.24,0.169,0.973,17.81,2,3.58,15266,0.75,4560.98
2022-01-01,1,Social Media,Corporate,Lead Generation,West,34805.72,,0.688,1.017,,4,3.97,9633,0.75,28865.49
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,North,886.59,78.84,0.767,0.972,13.56,5,3.9,11463,0.75,3336.92
2022-01-01,1,Email,Seniors (51+),Retargeting,North,11505.08,95.66,0.823,0.999,6.76,1,2.59,4589,0.75,7584.67
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,3194.45,61.6,0.558,0.955,4.85,3,3.82,2529,0.75,3792.72
2022-01-01,1,Social Media,Corporate,Brand Awareness,East,8295.32,76.89,0.703,0.903,12.0,2,4.14,13487,0.75,9563.93
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,Central,9908.81,73.5,0.702,1.047,21.38,5,3.44,29529,0.75,9499.14
2022-01-01,1,Email,Seniors (51+),Retargeting,Central,9337.14,83.33,0.225,0.94,1.28,3,4.23,1803,0.75,5946.87
2022-01-01,1,Email,Youth (18-25),Retargeting,South,7690.48,63.89,0.231,1.016,3.87,5,3.98,7907,0.75,6189.14
2022-01-01,1,Social Media,Corporate,Brand Awareness,South,4459.79,93.52,0.157,1.041,3.18,4,3.6,7877,0.75,4083.03
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,North,132178.86,79.81,0.356,0.941,17.56,3,4.07,5801,0.75,79268.99
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,East,86462.15,62.33,0.479,0.88,7.29,2,3.62,20560,0.75,63245.29
2022-01-01,1,Google Ads,Seniors (51+),Brand Awareness,North,4179.45,,0.898,1.243,4.99,4,3.94,2263,0.75,4271.91
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,North,64998.32,52.27,0.445,0.947,17.78,3,3.67,14740,0.75,39708.89
2022-01-01,1,Email,Seniors (51+),Retargeting,East,8960.08,50.17,0.681,1.062,22.84,5,4.07,3724,0.75,4615.92
2022-01-01,1,TV,Youth (18-25),Lead Generation,South,15202.08,56.06,0.655,1.194,9.96,4,4.47,475,0.75,10682.46
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,East,12540.59,87.39,0.264,1.079,17.35,2,3.58,1144,0.75,9169.62
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,West,6906.73,54.8,0.147,0.97,2.94,3,4.25,5093,0.75,6587.32
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,West,35733.8,78.25,0.537,0.993,28.06,5,3.65,16648,0.75,26141.97
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,West,15151.98,53.9,0.66,0.917,10.11,5,3.65,14491,0.75,11690.53
2022-01-01,1,Social Media,Youth (18-25),Retargeting,Central,8295.33,68.11,0.899,1.088,29.93,4,3.6,5460,0.75,8243.15
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,South,3624.28,68.9,0.387,1.057,29.36,3,2.96,1563,0.75,7687.07
2022-01-01,1,Print,Young Adults (26-35),Lead Generation,South,5466.56,65.07,0.817,0.949,23.36,5,4.05,1469,0.75,3683.49
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,Central,2587.95,70.05,0.406,0.896,0.6,4,3.94,7484,0.75,4420.35
2022-01-01,1,Radio,Young Adults (26-35),Lead Generation,North,13524.03,75.41,0.652,0.868,16.3,1,3.88,4711,0.75,9595.41
2022-01-01,1,Email,Young Adults (26-35),Brand Awareness,West,4037.31,73.99,0.579,1.099,2.61,5,4.58,12977,0.75,2796.61
2022-01-01,1,TV,Middle-Aged (36-50),Seasonal Promo,West,10243.92,84.56,0.142,1.012,26.85,4,4.63,3526,0.75,11471.97
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,North,52580.57,55.79,0.163,1.021,23.69,1,4.45,2271,0.75,32836.42
2022-01-01,1,Email,Corporate,Lead Generation,East,44324.8,79.54,0.117,0.918,29.17,4,3.68,3721,0.75,30643.08
2022-01-01,1,Google Ads,Seniors (51+),Product Launch,East,12935.4,79.49,0.397,0.854,18.25,5,3.66,4850,0.75,9282.66
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,South,12245.52,76.8,0.697,1.096,15.67,1,3.29,643,0.75,6341.92
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,Central,87542.05,54.29,0.238,1.004,15.57,4,3.83,7886,0.75,50598.09
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,South,22488.43,86.55,0.585,1.091,11.59,3,3.8,5668,0.75,13388.96
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,East,9625.72,57.71,0.331,0.961,14.06,1,4.07,12670,0.75,6582.14
2022-01-01,1,Email,Youth (18-25),Seasonal Promo,North,3209.86,91.06,0.738,0.976,19.06,4,3.27,10721,0.75,3368.44
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,,73.56,0.739,1.071,27.99,3,3.61,14520,0.75,14537.0
2022-01-01,1,Radio,Seniors (51+),Retargeting,West,30617.4,74.28,0.72,1.073,17.88,1,2.95,26388,0.75,17129.65
2022-01-01,1,Print,Youth (18-25),Lead Generation,West,7103.54,59.59,0.52,1.08,25.71,4,3.44,5650,0.75,4962.77
2022-01-01,1,Radio,Middle-Aged (36-50),Seasonal Promo,North,17875.79,91.33,0.328,0.97,25.88,5,4.25,540,0.75,13228.68
2022-01-01,1,Google Ads,Corporate,Lead Generation,East,9287.52,57.84,0.748,1.061,15.56,1,3.25,11628,0.75,8980.86
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,West,11114.07,88.48,0.249,1.111,10.42,1,4.67,16303,0.75,10267.62
2022-01-01,1,Radio,Middle-Aged (36-50),Product Launch,West,1110.07,52.95,0.332,0.99,19.19,3,4.3,3915,0.75,2445.4
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,Central,,80.65,0.247,0.949,13.38,4,4.05,654,0.75,8050.16
2022-01-01,1,Print,Seniors (51+),Brand Awareness,South,35220.0,78.31,0.639,1.134,2.44,5,4.47,13902,0.75,14605.71
2022-01-01,1,Print,Middle-Aged (36-50),Retargeting,East,7105.31,62.27,0.649,0.935,,3,3.74,4820,0.75,7339.59
2022-01-01,1,TV,Youth (18-25),Product Launch,South,14080.22,30.71,0.622,1.063,29.82,1,3.43,1293,0.75,9561.14
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,East,6273.25,51.19,0.432,0.994,1.46,3,3.75,3761,0.75,2551.27
2022-01-01,1,Google Ads,Corporate,Brand Awareness,West,19157.35,,0.18,0.816,20.9,3,2.94,4890,0.75,14106.72
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,Central,10758.77,94.63,0.829,1.113,25.24,3,4.4,3760,0.75,11038.76
2022-01-01,1,Google Ads,Seniors (51+),Retargeting,South,5222.64,78.69,0.506,0.724,19.46,1,3.63,2964,0.75,5608.77
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,West,50642.76,67.12,0.426,0.802,17.09,2,3.42,12732,0.75,22258.37
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,East,33824.21,89.78,0.571,1.053,21.23,3,3.48,18980,0.75,25346.53
2022-01-01,1,Radio,Middle-Aged (36-50),Product Launch,South,7296.09,80.73,0.254,1.053,12.88,2,3.81,33925,0.75,5404.85
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,21977.8,64.01,0.206,0.936,2.74,5,3.86,1801,0.75,12719.89
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,West,22866.13,63.88,0.424,1.015,28.87,5,3.73,18047,0.75,17120.69
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,25394.84,67.29,0.282,0.747,12.97,5,3.72,5948,0.75,17908.55
2022-01-01,1,Email,Seniors (51+),Brand Awareness,Central,2454.66,79.33,0.295,1.071,19.96,4,4.07,7156,0.75,6357.14
2022-01-01,1,Print,Middle-Aged (36-50),Seasonal Promo,Central,36556.22,40.1,0.814,1.025,15.94,1,3.25,16554,0.75,18720.27
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,West,7557.54,86.93,0.525,0.995,1.64,2,3.91,4675,0.75,5755.88
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,East,9341.03,79.32,0.487,1.002,28.58,4,3.64,4094,0.75,9248.09
2022-01-01,1,Radio,Middle-Aged (36-50),Retargeting,West,150000.0,71.82,0.652,1.049,23.78,2,2.8,2456,0.75,83039.72
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,Central,18067.56,65.39,0.861,0.997,4.47,1,3.26,1530,0.75,15088.29
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,North,9078.62,69.43,0.19,0.813,29.45,3,3.4,2611,0.75,9166.25
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,North,1472.48,66.71,0.767,1.22,22.11,4,4.64,5831,0.75,4984.43
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,South,53624.65,60.95,0.567,1.12,14.17,1,4.03,4673,0.75,38092.38
2022-01-01,1,Social Media,Middle-Aged (36-50),Product Launch,South,3480.01,45.64,0.217,0.872,18.34,4,3.94,3358,0.75,6139.47
2022-01-01,1,TV,Youth (18-25),Retargeting,North,4897.9,90.12,0.338,0.965,3.2,5,3.56,3464,0.75,6930.16
2022-01-01,1,TV,Young Adults (26-35),Product Launch,Central,9591.65,79.58,0.486,0.976,16.81,4,3.54,14063,0.75,9555.59
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,South,,77.8,0.653,1.108,2.21,3,3.21,5858,0.75,32941.0
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,West,28947.52,85.62,0.294,0.784,16.35,3,3.64,1820,0.75,15548.6
2022-01-01,1,Google Ads,Corporate,Retargeting,West,11409.05,67.27,0.528,0.95,16.58,2,4.49,5207,0.75,10492.85
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,Central,18183.9,71.88,0.648,0.824,26.23,4,3.14,9100,0.75,13746.48
2022-01-01,1,TV,Middle-Aged (36-50),Lead Generation,South,7329.15,51.5,0.459,0.971,21.75,5,3.51,12790,0.75,8249.8
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,West,15362.02,57.1,0.79,0.953,7.49,3,4.26,8639,0.75,11889.0
2022-01-01,1,Email,Middle-Aged (36-50),Brand Awareness,South,14376.31,75.88,0.796,1.008,26.65,2,4.26,11481,0.75,11973.99
2022-01-01,1,TV,Youth (18-25),Lead Generation,South,35198.89,83.37,0.477,0.94,17.2,5,3.44,8152,0.75,23378.97
2022-01-01,1,Radio,Young Adults (26-35),Brand Awareness,West,35142.91,55.3,0.878,0.925,18.19,5,4.38,660,0.75,15698.42
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,North,21894.21,99.08,0.16,1.062,5.07,5,3.58,4186,0.75,16821.67
2022-01-01,1,Google Ads,Young Adults (26-35),Brand Awareness,West,9298.91,94.44,0.103,1.045,25.73,1,,4490,0.75,7566.87
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,Central,28052.2,62.85,0.405,1.055,27.93,3,4.55,37773,0.75,17055.95
2022-01-01,1,Email,Youth (18-25),Retargeting,East,12185.86,84.0,0.581,0.982,23.25,1,3.85,10502,0.75,9838.93
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,West,4528.23,75.3,0.603,0.943,28.22,1,3.72,3674,0.75,4555.26
2022-01-01,1,Google Ads,Corporate,Seasonal Promo,South,8925.9,,0.481,0.988,9.07,3,3.89,2269,0.75,7789.65
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,South,14538.08,59.9,0.2,1.05,25.83,4,3.32,3484,0.75,11133.73
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,West,33197.03,,0.236,0.782,14.67,2,3.52,2189,0.75,21678.6
2022-01-01,1,Email,Youth (18-25),Seasonal Promo,East,11119.68,80.32,0.782,1.039,4.92,3,4.52,43470,0.75,8453.21
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,West,3987.03,59.94,0.794,1.031,20.06,2,4.73,4840,0.75,5682.8
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,14139.7,75.17,0.639,1.006,20.52,4,3.24,11213,0.75,10865.83
2022-01-01,1,TV,Young Adults (26-35),Retargeting,East,14964.8,90.48,0.631,0.985,8.61,3,3.61,8228,0.75,13172.2
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,Central,16088.14,69.79,0.578,0.743,0.82,5,3.8,9483,0.75,13500.53
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,South,,74.19,0.262,0.956,6.0,3,3.9,2037,0.75,18235.21
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,South,37009.25,67.1,0.443,1.179,11.99,4,3.32,18718,0.75,20217.99
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,East,7374.54,83.82,0.657,1.001,5.03,1,4.13,4499,0.75,7484.69
2022-01-01,1,Social Media,Youth (18-25),Brand Awareness,South,7214.56,65.54,0.53,0.969,5.82,3,4.16,22035,0.75,9168.0
2022-01-01,1,Email,Youth (18-25),Lead Generation,North,4721.12,37.79,0.115,1.002,11.74,5,4.23,7522,0.75,6415.4
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,East,26871.34,93.31,0.863,1.035,28.85,3,4.18,28395,0.75,19469.72
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,South,56886.89,55.94,0.776,1.066,22.93,1,3.84,8958,0.75,26813.12
2022-01-01,1,Google Ads,Middle-Aged (36-50),Product Launch,North,9748.98,47.48,0.308,0.977,9.59,3,4.3,4082,0.75,9110.67
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,Central,10494.11,,0.593,1.042,28.55,5,4.07,20042,0.75,10137.11
2022-01-01,1,Email,Young Adults (26-35),Retargeting,South,57917.95,51.12,0.839,1.168,19.37,4,3.06,5643,0.75,41041.8
2022-01-01,1,Email,Corporate,Seasonal Promo,North,22149.23,90.76,0.177,1.101,13.66,5,3.06,8417,0.75,18595.96
2022-01-01,1,Print,Young Adults (26-35),Brand Awareness,West,20665.81,66.26,0.502,1.234,14.05,4,3.95,5373,0.75,11253.35
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,West,4060.59,91.33,0.465,0.934,12.32,5,4.44,2861,0.75,6289.7
2022-01-01,1,Google Ads,Middle-Aged (36-50),Retargeting,North,26336.95,46.66,0.428,1.168,6.99,2,4.02,4190,0.75,17680.89
2022-01-01,1,TV,Youth (18-25),Seasonal Promo,East,5275.68,69.56,0.768,0.921,11.6,3,4.09,10013,0.75,2741.51
2022-01-01,1,Social Media,Young Adults (26-35),Seasonal Promo,East,4298.32,85.15,0.405,1.035,15.84,3,3.27,12993,0.75,3926.18
2022-01-01,1,Google Ads,Middle-Aged (36-50),Lead Generation,South,9444.88,76.47,0.151,1.073,15.84,1,3.83,652,0.75,8542.7
2022-01-01,1,Social Media,Seniors (51+),Product Launch,West,7436.88,51.95,0.153,0.949,22.85,2,4.37,6770,0.75,7812.45
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,10704.29,78.9,0.134,1.009,10.76,1,4.02,4546,0.75,9376.91
2022-01-01,1,Print,Middle-Aged (36-50),Seasonal Promo,East,3162.18,87.99,0.427,1.091,21.5,3,3.85,1248,0.75,5266.47
2022-01-01,1,TV,Corporate,Product Launch,West,34850.27,57.23,0.675,0.929,17.34,1,4.1,11585,0.75,35027.93
2022-01-01,1,Email,Youth (18-25),Brand Awareness,Central,41261.55,66.12,0.263,1.167,28.86,4,3.91,29930,0.75,18162.8
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,East,1905.8,54.28,0.617,0.862,11.56,2,4.39,21626,0.75,3513.2
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,North,35541.55,81.19,0.65,1.194,27.04,5,3.91,476,0.75,23326.55
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,5940.04,78.74,0.304,1.1,24.62,4,3.78,6798,0.75,7352.57
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,East,31475.84,75.87,0.58,0.991,19.13,5,3.28,2566,0.75,26691.02
2022-01-01,1,Google Ads,Corporate,Retargeting,East,12475.89,78.1,0.648,0.96,19.64,1,4.41,3139,0.75,11339.79
2022-01-01,1,Email,Middle-Aged (36-50),Product Launch,Central,13749.75,69.23,0.473,0.949,2.54,3,3.33,3819,0.75,10209.39
2022-01-01,1,Email,Middle-Aged (36-50),Retargeting,North,11102.24,64.44,0.369,0.986,28.51,4,3.92,532,0.75,7999.0
2022-01-01,1,Social Media,Young Adults (26-35),Lead Generation,South,44897.13,78.23,0.595,0.995,3.21,2,4.2,627,0.75,26722.74
2022-01-01,1,Print,Seniors (51+),Seasonal Promo,East,3867.69,60.78,0.882,1.126,16.9,5,4.69,5351,0.75,4912.56
2022-01-01,1,Email,Corporate,Product Launch,South,24534.62,85.93,0.441,1.197,9.9,4,3.91,6296,0.75,21653.14
2022-01-01,1,Email,Seniors (51+),Brand Awareness,West,40188.26,88.15,0.413,1.02,12.9,3,4.5,4042,0.75,17174.84
2022-01-01,1,Email,Youth (18-25),Product Launch,East,27346.4,78.62,0.471,0.915,18.31,2,3.81,1409,0.75,16321.47
2022-01-01,1,Google Ads,Middle-Aged (36-50),Brand Awareness,East,136584.52,73.12,0.161,0.945,27.27,2,3.52,3281,0.75,72228.66
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,West,7871.89,45.56,0.543,0.982,13.73,5,5.0,20856,0.75,7038.71
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,Central,34797.64,48.63,0.363,0.897,29.63,4,3.19,3419,0.75,25598.24
2022-01-01,1,TV,Youth (18-25),Brand Awareness,East,12014.98,74.0,0.197,0.882,17.78,4,5.0,2972,0.75,8765.68
2022-01-01,1,Social Media,Middle-Aged (36-50),Lead Generation,South,45862.64,67.58,0.473,1.21,4.82,2,4.61,16930,0.75,30827.62
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,North,13257.4,89.18,0.103,1.03,5.7,1,3.51,3961,0.75,13880.35
2022-01-01,1,Social Media,Youth (18-25),Lead Generation,South,9064.53,90.03,0.421,0.917,21.48,2,4.12,9705,0.75,7205.6
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,Central,49319.37,96.83,0.185,1.082,1.51,3,3.1,7792,0.75,29319.54
2022-01-01,1,TV,Young Adults (26-35),Retargeting,North,8171.75,92.76,0.119,0.882,14.41,4,4.1,2013,0.75,11250.36
2022-01-01,1,Email,Young Adults (26-35),Product Launch,South,3252.81,76.09,0.76,0.89,4.45,5,3.96,1824,0.75,2449.91
2022-01-01,1,Google Ads,Youth (18-25),Lead Generation,South,7967.72,79.25,0.833,0.92,13.0,4,4.23,1276,0.75,6351.41
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,West,24810.77,71.5,0.266,1.165,22.5,2,3.6,1790,0.75,15797.65
2022-01-01,1,Google Ads,Seniors (51+),Lead Generation,Central,53746.76,94.99,0.531,0.975,13.76,3,3.88,11237,0.75,26108.4
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,West,14930.02,78.97,0.322,0.756,4.9,1,4.04,2160,0.75,9900.0
2022-01-01,1,Social Media,Youth (18-25),Seasonal Promo,North,49921.0,63.12,0.495,1.121,7.56,4,3.56,4281,0.75,31167.41
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,West,,94.11,0.449,0.969,11.03,2,4.5,3708,0.75,5510.31
2022-01-01,1,Google Ads,Corporate,Retargeting,Central,8576.12,85.08,0.315,0.815,2.09,2,3.87,7183,0.75,7903.97
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,East,10010.85,88.42,0.66,0.968,17.53,2,3.97,1255,0.75,8605.0
2022-01-01,1,Email,Middle-Aged (36-50),Seasonal Promo,East,11913.66,57.85,0.201,1.052,18.23,3,3.38,14736,0.75,12736.37
2022-01-01,1,Social Media,Young Adults (26-35),Retargeting,North,,69.69,0.142,1.04,1.86,2,2.97,20665,0.75,12356.06
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,East,26659.77,82.56,0.714,1.18,12.07,2,3.13,4792,0.75,20129.56
2022-01-01,1,Email,Youth (18-25),Retargeting,West,8562.89,30.64,0.633,0.915,12.42,2,4.1,523,0.75,4307.87
2022-01-01,1,Google Ads,Middle-Aged (36-50),Seasonal Promo,North,15352.42,61.57,0.499,1.005,10.01,4,3.4,2081,0.75,13731.68
2022-01-01,1,TV,Corporate,Retargeting,Central,12770.3,81.44,0.474,0.93,16.73,2,4.16,6741,0.75,13591.5
2022-01-01,1,Email,Middle-Aged (36-50),Lead Generation,North,5292.84,54.68,0.498,0.846,10.38,3,4.63,7130,0.75,5721.53
2022-01-01,1,Social Media,Seniors (51+),Product Launch,North,11924.3,84.8,0.45,1.089,12.49,4,4.19,3797,0.75,10973.68
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,South,11571.96,86.08,0.414,1.046,23.93,2,4.01,14773,0.75,10237.87
2022-01-01,1,Email,Youth (18-25),Retargeting,South,11326.72,83.06,0.5,1.028,4.86,1,4.13,2762,0.75,9933.9
2022-01-01,1,Social Media,Corporate,Brand Awareness,North,13790.83,83.49,0.523,1.043,18.57,3,4.35,13149,0.75,13332.57
2022-01-01,1,Email,Youth (18-25),Retargeting,East,14409.94,73.56,0.654,0.931,15.17,1,3.96,4919,0.75,10274.83
2022-01-01,1,Radio,Middle-Aged (36-50),Retargeting,South,8670.7,85.54,0.669,0.899,9.15,3,4.13,2790,0.75,7677.42
2022-01-01,1,Email,Youth (18-25),Brand Awareness,Central,47701.34,48.91,0.402,1.004,21.83,1,3.52,10214,0.75,21393.7
2022-01-01,1,Google Ads,Youth (18-25),Brand Awareness,West,4148.57,76.58,0.431,1.116,16.54,2,3.31,4703,0.75,5331.63
2022-01-01,1,Email,Young Adults (26-35),Retargeting,South,6496.57,64.16,0.399,1.161,14.32,1,3.55,11937,0.75,7139.87
2022-01-01,1,Google Ads,Young Adults (26-35),Seasonal Promo,North,150000.0,52.61,0.529,1.08,20.03,1,3.64,89892,0.75,102605.65
2022-01-01,1,Google Ads,Young Adults (26-35),Retargeting,East,4731.55,37.54,0.463,1.003,24.07,3,3.62,1931,0.75,4135.18
2022-01-01,1,Radio,Middle-Aged (36-50),Brand Awareness,West,3450.4,49.69,0.812,1.027,29.18,2,4.37,11858,0.75,5143.79
2022-01-01,1,Google Ads,Youth (18-25),Retargeting,South,27846.89,45.4,0.657,1.001,18.88,3,2.44,9301,0.75,17635.58
2022-01-01,1,Print,Youth (18-25),Brand Awareness,East,1673.85,77.18,0.819,0.897,26.23,2,3.69,29123,0.75,2871.0
2022-01-01,1,Radio,Middle-Aged (36-50),Lead Generation,East,10558.92,,0.667,1.002,,5,4.17,12260,0.75,10419.31
2022-01-01,1,Social Media,Young Adults (26-35),Brand Awareness,East,114213.52,90.35,0.877,0.867,15.91,4,4.15,23693,0.75,66538.7
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,North,2849.97,73.56,0.609,0.988,6.44,4,3.39,1837,0.75,5706.68
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,Central,1840.95,85.57,0.871,1.164,2.83,3,4.67,1372,0.75,3477.83
2022-01-01,1,Social Media,Seniors (51+),Lead Generation,East,2983.4,61.95,0.227,1.082,15.96,2,3.11,1918,0.75,4399.91
2022-01-01,1,Social Media,Middle-Aged (36-50),Brand Awareness,West,32805.77,85.3,0.142,0.908,22.4,1,3.63,4201,0.75,19873.18
2022-01-01,1,Email,Young Adults (26-35),Lead Generation,South,41141.67,73.91,0.563,0.993,12.37,4,3.65,19584,0.75,23997.6
2022-01-01,1,Social Media,Middle-Aged (36-50),Retargeting,West,8001.72,62.61,0.887,0.917,20.1,3,3.64,24483,0.75,7934.31
2022-01-01,1,Google Ads,Young Adults (26-35),Lead Generation,North,26455.32,85.51,0.434,0.994,14.69,3,4.48,3412,0.75,18815.2
2022-01-01,1,TV,Young Adults (26-35),Lead Generation,North,53651.0,65.34,0.27,1.104,13.11,3,3.81,4393,0.75,38739.83
2022-01-01,1,Social Media,Seniors (51+),Seasonal Promo,West,79805.4,84.29,0.517,1.065,8.71,2,3.96,1522,0.75,46757.19
2022-01-01,1,TV,Young Adults (26-35),Brand Awareness,Central,10442.77,55.87,0.619,1.248,11.48,3,4.24,5285,0.75,8377.69
2022-01-01,1,Social Media,Seniors (51+),Retargeting,North,1337.46,95.14,0.352,1.119,10.49,5,3.48,4031,0.75,3946.57
2022-01-01,1,Social Media,Seniors (51+),Brand Awareness,North,5878.88,49.68,0.672,1.02,19.39,1,3.72,4042,0.75,4694.45
2022-01-01,1,Email,Seniors (51+),Brand Awareness,West,8718.44,56.84,0.88,1.068,3.48,3,4.64,16006,0.75,6240.12
2022-01-01,1,Email,Corporate,Retargeting,North,,62.18,0.818,0.98,2.78,2,3.99,7367,0.75,9997.98
2022-01-01,1,Radio,Young Adults (26-35),Retargeting,Central,11071.62,28.01,0.333,0.887,19.8,1,3.25,1329,0.75,8839.31
2022-01-01,1,Email,Young Adults (26-35),Seasonal Promo,Central,40900.38,88.04,0.361,1.131,16.39,1,3.37,383,0.75,26600.6
